doc_id,sentence_id,token_id,token,lemma,pos,tag,head_token_id,dep_rel,entity,nounphrase,whitespace
1993,257,23,and,and,CCONJ,CC,14,cc,,,TRUE
1993,257,24,others,other,NOUN,NNS,14,conj,,beg_root,TRUE
1993,257,25,who,who,PRON,WP,27,nsubj,,beg_root,TRUE
1993,257,26,have,have,AUX,VBP,27,aux,,,TRUE
1993,257,27,begun,begin,VERB,VBN,24,relcl,,,TRUE
1993,257,28,to,to,PART,TO,29,aux,,,TRUE
1993,257,29,speak,speak,VERB,VB,27,xcomp,,,TRUE
1993,257,30,out,out,ADP,RP,29,prt,,,TRUE
1993,257,31,publicly,publicly,ADV,RB,29,advmod,,,TRUE
1993,257,32,in,in,ADP,IN,29,prep,,,TRUE
1993,257,33,favor,favor,NOUN,NN,32,pobj,,beg_root,TRUE
1993,257,34,of,of,ADP,IN,33,prep,,,TRUE
1993,257,35,a,a,DET,DT,39,det,,beg,TRUE
1993,257,36,tough,tough,ADJ,JJ,39,amod,,mid,TRUE
1993,257,37,deficit,deficit,NOUN,NN,38,compound,,mid,TRUE
1993,257,38,reduction,reduction,NOUN,NN,39,compound,,mid,TRUE
1993,257,39,plan,plan,NOUN,NN,34,pobj,,end_root,FALSE
1993,257,40,",",",",PUNCT,",",44,punct,,,TRUE
1993,257,41,interest,interest,NOUN,NN,42,compound,,beg,TRUE
1993,257,42,rates,rate,NOUN,NNS,44,nsubj,,end_root,TRUE
1993,257,43,have,have,AUX,VBP,44,aux,,,TRUE
1993,257,44,continued,continue,VERB,VBN,44,ROOT,,,TRUE
1993,257,45,to,to,PART,TO,46,aux,,,TRUE
1993,257,46,fall,fall,VERB,VB,44,xcomp,,,TRUE
1993,257,47,long,long,ADJ,JJ,49,amod,,beg,FALSE
1993,257,48,-,-,PUNCT,HYPH,49,punct,,mid,FALSE
1993,257,49,term,term,NOUN,NN,46,dobj,,end_root,FALSE
1993,257,50,.,.,PUNCT,.,44,punct,,,TRUE
1993,258,1,That,that,PRON,DT,2,nsubj,,beg_root,TRUE
1993,258,2,means,mean,VERB,VBZ,2,ROOT,,,TRUE
1993,258,3,that,that,SCONJ,IN,30,mark,,,TRUE
1993,258,4,for,for,ADP,IN,30,prep,,,TRUE
1993,258,5,the,the,DET,DT,7,det,,beg,TRUE
1993,258,6,middle,middle,ADJ,JJ,7,amod,,mid,TRUE
1993,258,7,class,class,NOUN,NN,4,pobj,,end_root,TRUE
1993,258,8,who,who,PRON,WP,10,nsubj,,beg_root,TRUE
1993,258,9,will,will,AUX,MD,10,aux,,,TRUE
1993,258,10,pay,pay,VERB,VB,7,relcl,,,TRUE
1993,258,11,something,something,PRON,NN,10,dobj,,beg_root,TRUE
1993,258,12,more,more,ADJ,JJR,11,amod,,,TRUE
1993,258,13,each,each,DET,DT,14,det,DATE_B,,TRUE
1993,258,14,month,month,NOUN,NN,10,npadvmod,DATE_I,,FALSE
1993,258,15,",",",",PUNCT,",",30,punct,,,TRUE
1993,258,16,if,if,SCONJ,IN,18,mark,,,TRUE
1993,258,17,they,they,PRON,PRP,18,nsubj,,beg_root,TRUE
1993,258,18,had,have,VERB,VBD,30,advcl,,,TRUE
1993,258,19,any,any,DET,DT,21,det,,beg,TRUE
1993,258,20,credit,credit,NOUN,NN,21,compound,,mid,TRUE
1993,258,21,needs,need,NOUN,NNS,18,dobj,,end_root,TRUE
1993,258,22,or,or,CCONJ,CC,21,cc,,,TRUE
1993,258,23,demands,demand,NOUN,NNS,21,conj,,beg_root,FALSE
1993,258,24,",",",",PUNCT,",",30,punct,,,TRUE
1993,258,25,their,their,PRON,PRP$,28,poss,,beg,TRUE
1993,258,26,increased,increase,VERB,VBN,28,amod,,mid,TRUE
1993,258,27,energy,energy,NOUN,NN,28,compound,,mid,TRUE
1993,258,28,costs,cost,NOUN,NNS,30,nsubj,,end_root,TRUE
1993,258,29,will,will,AUX,MD,30,aux,,,TRUE
1993,258,30,be,be,AUX,VB,33,auxpass,,,TRUE
1993,258,31,more,more,ADV,RBR,33,advmod,,,TRUE
1993,258,32,than,than,ADP,IN,31,advmod,,,TRUE
1993,258,33,offset,offset,VERB,VBN,2,ccomp,,,TRUE
1993,258,34,by,by,ADP,IN,33,agent,,,TRUE
1993,258,35,lower,low,ADJ,JJR,37,amod,,beg,TRUE
1993,258,36,interest,interest,NOUN,NN,37,compound,,mid,TRUE
1993,258,37,costs,cost,NOUN,NNS,34,pobj,,end_root,TRUE
1993,258,38,for,for,ADP,IN,37,prep,,,TRUE
1993,258,39,mortgages,mortgage,NOUN,NNS,38,pobj,,beg_root,FALSE
1993,258,40,",",",",PUNCT,",",39,punct,,,TRUE
1993,258,41,consumer,consumer,NOUN,NN,42,compound,,beg,TRUE
1993,258,42,loans,loan,NOUN,NNS,39,conj,,end_root,FALSE
1993,258,43,",",",",PUNCT,",",42,punct,,,TRUE
1993,258,44,credit,credit,NOUN,NN,45,compound,,beg,TRUE
1993,258,45,cards,card,NOUN,NNS,42,conj,,end_root,FALSE
1993,258,46,.,.,PUNCT,.,2,punct,,,TRUE
1993,259,1,This,this,PRON,DT,3,nsubj,,beg_root,TRUE
1993,259,2,can,can,AUX,MD,3,aux,,,TRUE
1993,259,3,be,be,AUX,VB,3,ROOT,,,TRUE
1993,259,4,a,a,DET,DT,6,det,,beg,TRUE
1993,259,5,wise,wise,ADJ,JJ,6,amod,,mid,TRUE
1993,259,6,investment,investment,NOUN,NN,3,attr,,end_root,TRUE
1993,259,7,for,for,ADP,IN,6,prep,,,TRUE
1993,259,8,them,they,PRON,PRP,7,pobj,,beg_root,TRUE
1993,259,9,and,and,CCONJ,CC,8,cc,,,TRUE
1993,259,10,their,their,PRON,PRP$,11,poss,,beg,TRUE
1993,259,11,country,country,NOUN,NN,8,conj,,end_root,TRUE
1993,259,12,now,now,ADV,RB,3,advmod,,,FALSE
1993,259,13,.,.,PUNCT,.,3,punct,,,TRUE
1993,260,1,"

","

",SPACE,_SP,5,dep,,,FALSE
1993,260,2,I,I,PRON,PRP,5,nsubj,,beg_root,TRUE
1993,260,3,would,would,AUX,MD,5,aux,,,TRUE
1993,260,4,also,also,ADV,RB,5,advmod,,,TRUE
1993,260,5,point,point,VERB,VB,5,ROOT,,,TRUE
1993,260,6,out,out,ADP,RP,5,prt,,,TRUE
1993,260,7,what,what,PRON,WP,12,dobj,,beg_root,TRUE
1993,260,8,the,the,DET,DT,10,det,,beg,TRUE
1993,260,9,American,american,ADJ,JJ,10,amod,NORP_B,mid,TRUE
1993,260,10,people,people,NOUN,NNS,12,nsubj,,end_root,TRUE
1993,260,11,already,already,ADV,RB,12,advmod,,,TRUE
1993,260,12,know,know,VERB,VBP,5,ccomp,,,FALSE
1993,260,13,",",",",PUNCT,",",5,punct,,,TRUE
1993,260,14,and,and,CCONJ,CC,5,cc,,,TRUE
1993,260,15,that,that,PRON,DT,16,nsubj,,beg_root,TRUE
1993,260,16,is,be,AUX,VBZ,5,conj,,,FALSE
1993,260,17,",",",",PUNCT,",",16,punct,,,TRUE
1993,260,18,because,because,SCONJ,IN,20,mark,,,TRUE
1993,260,19,we,we,PRON,PRP,20,nsubj,,beg_root,FALSE
1993,260,20,'re,be,AUX,VBP,34,advcl,,,TRUE
1993,260,21,a,a,DET,DT,25,det,,beg,TRUE
1993,260,22,big,big,ADJ,JJ,25,amod,,mid,FALSE
1993,260,23,",",",",PUNCT,",",25,punct,,mid,TRUE
1993,260,24,vast,vast,ADJ,JJ,25,amod,,mid,TRUE
1993,260,25,country,country,NOUN,NN,20,attr,,end_root,TRUE
1993,260,26,where,where,SCONJ,WRB,28,advmod,,,TRUE
1993,260,27,we,we,PRON,PRP,28,nsubj,,beg_root,TRUE
1993,260,28,drive,drive,VERB,VBP,25,relcl,,,TRUE
1993,260,29,long,long,ADJ,JJ,30,amod,,beg,TRUE
1993,260,30,distances,distance,NOUN,NNS,28,dobj,,end_root,FALSE
1993,260,31,",",",",PUNCT,",",34,punct,,,TRUE
1993,260,32,we,we,PRON,PRP,34,nsubj,,beg_root,TRUE
1993,260,33,have,have,AUX,VBP,34,aux,,,TRUE
1993,260,34,maintained,maintain,VERB,VBN,16,ccomp,,,TRUE
1993,260,35,far,far,ADV,RB,36,advmod,,beg,TRUE
1993,260,36,lower,low,ADJ,JJR,37,amod,,mid,TRUE
1993,260,37,burdens,burden,NOUN,NNS,34,dobj,,end_root,TRUE
1993,260,38,on,on,ADP,IN,37,prep,,,TRUE
1993,260,39,energy,energy,NOUN,NN,38,pobj,,beg_root,TRUE
1993,260,40,than,than,ADP,IN,37,prep,,,TRUE
1993,260,41,any,any,DET,DT,44,det,,beg,TRUE
1993,260,42,other,other,ADJ,JJ,44,amod,,mid,TRUE
1993,260,43,advanced,advanced,ADJ,JJ,44,amod,,mid,TRUE
1993,260,44,country,country,NOUN,NN,40,pobj,,end_root,FALSE
1993,260,45,.,.,PUNCT,.,5,punct,,,TRUE
1993,261,1,We,we,PRON,PRP,4,nsubj,,beg_root,TRUE
1993,261,2,will,will,AUX,MD,4,aux,,,TRUE
1993,261,3,still,still,ADV,RB,4,advmod,,,TRUE
1993,261,4,have,have,VERB,VB,4,ROOT,,,TRUE
1993,261,5,far,far,ADV,RB,6,advmod,,beg,TRUE
1993,261,6,lower,low,ADJ,JJR,7,amod,,mid,TRUE
1993,261,7,burdens,burden,NOUN,NNS,4,dobj,,end_root,TRUE
1993,261,8,on,on,ADP,IN,7,prep,,,TRUE
1993,261,9,energy,energy,NOUN,NN,8,pobj,,beg_root,TRUE
1993,261,10,than,than,ADP,IN,7,prep,,,TRUE
1993,261,11,any,any,DET,DT,14,det,,beg,TRUE
1993,261,12,other,other,ADJ,JJ,14,amod,,mid,TRUE
1993,261,13,advanced,advanced,ADJ,JJ,14,amod,,mid,TRUE
1993,261,14,country,country,NOUN,NN,10,pobj,,end_root,FALSE
1993,261,15,.,.,PUNCT,.,4,punct,,,TRUE
1993,262,1,And,and,CCONJ,CC,5,cc,,,TRUE
1993,262,2,these,these,PRON,DT,5,nsubjpass,,beg_root,TRUE
1993,262,3,will,will,AUX,MD,5,aux,,,TRUE
1993,262,4,be,be,AUX,VB,5,auxpass,,,TRUE
1993,262,5,spread,spread,VERB,VBN,5,ROOT,,,TRUE
1993,262,6,fairly,fairly,ADV,RB,5,advmod,,,FALSE
1993,262,7,",",",",PUNCT,",",5,punct,,,TRUE
1993,262,8,with,with,ADP,IN,5,prep,,,TRUE
1993,262,9,real,real,ADJ,JJ,10,amod,,beg,TRUE
1993,262,10,attempts,attempt,NOUN,NNS,8,pobj,,end_root,TRUE
1993,262,11,to,to,PART,TO,12,aux,,,TRUE
1993,262,12,make,make,VERB,VB,10,acl,,,TRUE
1993,262,13,sure,sure,ADJ,JJ,12,ccomp,,,TRUE
1993,262,14,that,that,SCONJ,IN,18,mark,,,TRUE
1993,262,15,no,no,DET,DT,16,det,,beg,TRUE
1993,262,16,cost,cost,NOUN,NN,18,nsubjpass,,end_root,TRUE
1993,262,17,is,be,AUX,VBZ,18,auxpass,,,TRUE
1993,262,18,imposed,impose,VERB,VBN,13,ccomp,,,TRUE
1993,262,19,on,on,ADP,IN,18,prep,,,TRUE
1993,262,20,families,family,NOUN,NNS,19,pobj,,beg_root,TRUE
1993,262,21,with,with,ADP,IN,20,prep,,,TRUE
1993,262,22,incomes,income,NOUN,NNS,21,pobj,,beg_root,TRUE
1993,262,23,under,under,ADP,IN,18,prep,,,TRUE
1993,262,24,$,$,SYM,$,25,nmod,,,FALSE
1993,262,25,"30,000","30,000",NUM,CD,23,pobj,MONEY_B,,TRUE
1993,262,26,and,and,CCONJ,CC,18,cc,,,TRUE
1993,262,27,that,that,SCONJ,IN,30,mark,,,TRUE
1993,262,28,the,the,DET,DT,29,det,,beg,TRUE
1993,262,29,costs,cost,NOUN,NNS,30,nsubj,,end_root,TRUE
1993,262,30,are,be,AUX,VBP,18,conj,,,TRUE
1993,262,31,very,very,ADV,RB,32,advmod,,,TRUE
1993,262,32,modest,modest,ADJ,JJ,30,acomp,,,TRUE
1993,262,33,until,until,SCONJ,IN,35,mark,,,TRUE
1993,262,34,you,you,PRON,PRP,35,nsubj,,beg_root,TRUE
1993,262,35,get,get,VERB,VBP,30,advcl,,,TRUE
1993,262,36,into,into,ADP,IN,35,prep,,,TRUE
1993,262,37,the,the,DET,DT,40,det,,beg,TRUE
1993,262,38,higher,high,ADJ,JJR,40,amod,,mid,TRUE
1993,262,39,income,income,NOUN,NN,40,compound,,mid,TRUE
1993,262,40,groups,group,NOUN,NNS,36,pobj,,end_root,TRUE
1993,262,41,where,where,SCONJ,WRB,45,advmod,,,TRUE
1993,262,42,the,the,DET,DT,44,det,,beg,TRUE
1993,262,43,income,income,NOUN,NN,44,compound,,mid,TRUE
1993,262,44,taxes,taxis,NOUN,NNS,45,nsubj,,end_root,TRUE
1993,262,45,trigger,trigger,VERB,VBP,40,relcl,,,TRUE
1993,262,46,in,in,ADP,IN,45,prep,,,FALSE
1993,262,47,.,.,PUNCT,.,5,punct,,,TRUE
1993,263,1,"

","

",SPACE,_SP,5,dep,,,FALSE
1993,263,2,Now,now,ADV,RB,5,advmod,,,FALSE
1993,263,3,",",",",PUNCT,",",5,punct,,,TRUE
1993,263,4,I,I,PRON,PRP,5,nsubj,,beg_root,TRUE
1993,263,5,ask,ask,VERB,VBP,5,ROOT,,,TRUE
1993,263,6,all,all,PRON,DT,5,dobj,,beg_root,TRUE
1993,263,7,of,of,ADP,IN,6,prep,,,TRUE
1993,263,8,you,you,PRON,PRP,7,pobj,,beg_root,TRUE
1993,263,9,to,to,PART,TO,10,aux,,,TRUE
1993,263,10,consider,consider,VERB,VB,5,xcomp,,,TRUE
1993,263,11,this,this,PRON,DT,10,dobj,,beg_root,FALSE
1993,263,12,:,:,PUNCT,:,5,punct,,,TRUE
1993,263,13,Whatever,whatever,PRON,WDT,15,dobj,,beg_root,TRUE
1993,263,14,you,you,PRON,PRP,15,nsubj,,beg_root,TRUE
1993,263,15,think,think,VERB,VBP,29,advcl,,,TRUE
1993,263,16,of,of,ADP,IN,15,prep,,,TRUE
1993,263,17,the,the,DET,DT,19,det,,beg,TRUE
1993,263,18,tax,tax,NOUN,NN,19,compound,,mid,TRUE
1993,263,19,program,program,NOUN,NN,16,pobj,,end_root,FALSE
1993,263,20,",",",",PUNCT,",",19,punct,,,TRUE
1993,263,21,whatever,whatever,PRON,WDT,23,dobj,,beg_root,TRUE
1993,263,22,you,you,PRON,PRP,23,nsubj,,beg_root,TRUE
1993,263,23,think,think,VERB,VBP,19,relcl,,,TRUE
1993,263,24,of,of,ADP,IN,23,prep,,,TRUE
1993,263,25,the,the,DET,DT,27,det,,beg,TRUE
1993,263,26,spending,spending,NOUN,NN,27,compound,,mid,TRUE
1993,263,27,cuts,cut,NOUN,NNS,24,pobj,,end_root,FALSE
1993,263,28,",",",",PUNCT,",",29,punct,,,TRUE
1993,263,29,consider,consider,VERB,VB,5,ccomp,,,TRUE
1993,263,30,the,the,DET,DT,31,det,,beg,TRUE
1993,263,31,cost,cost,NOUN,NN,29,dobj,,end_root,TRUE
1993,263,32,of,of,ADP,IN,31,prep,,,TRUE
1993,263,33,not,not,PART,RB,34,neg,,,TRUE
1993,263,34,changing,change,VERB,VBG,32,pcomp,,,FALSE
1993,263,35,.,.,PUNCT,.,5,punct,,,TRUE
1993,264,1,Remember,remember,VERB,VB,1,ROOT,,,TRUE
1993,264,2,the,the,DET,DT,3,det,,beg,TRUE
1993,264,3,numbers,number,NOUN,NNS,1,dobj,,end_root,TRUE
1993,264,4,that,that,PRON,WDT,7,dobj,,beg_root,TRUE
1993,264,5,you,you,PRON,PRP,7,nsubj,,beg_root,TRUE
1993,264,6,all,all,PRON,DT,5,appos,,beg_root,TRUE
1993,264,7,know,know,VERB,VBP,3,relcl,,,FALSE
1993,264,8,.,.,PUNCT,.,1,punct,,,TRUE
1993,265,1,If,if,SCONJ,IN,4,mark,,,TRUE
1993,265,2,we,we,PRON,PRP,4,nsubj,,beg_root,TRUE
1993,265,3,just,just,ADV,RB,4,advmod,,,TRUE
1993,265,4,keep,keep,VERB,VBP,20,advcl,,,TRUE
1993,265,5,on,on,ADP,RP,4,prt,,,TRUE
1993,265,6,doing,do,VERB,VBG,4,xcomp,,,TRUE
1993,265,7,what,what,PRON,WP,10,dobj,,beg_root,TRUE
1993,265,8,we,we,PRON,PRP,10,nsubj,,beg_root,FALSE
1993,265,9,'re,be,AUX,VBP,10,aux,,,TRUE
1993,265,10,doing,do,VERB,VBG,6,ccomp,,,FALSE
1993,265,11,",",",",PUNCT,",",4,punct,,,TRUE
1993,265,12,by,by,ADP,IN,20,prep,,,TRUE
1993,265,13,the,the,DET,DT,14,det,DATE_B,beg,TRUE
1993,265,14,end,end,NOUN,NN,12,pobj,DATE_I,end_root,TRUE
1993,265,15,of,of,ADP,IN,14,prep,DATE_I,,TRUE
1993,265,16,the,the,DET,DT,17,det,DATE_I,beg,TRUE
1993,265,17,decade,decade,NOUN,NN,15,pobj,DATE_I,end_root,TRUE
1993,265,18,we,we,PRON,PRP,20,nsubj,,beg_root,FALSE
1993,265,19,'ll,will,AUX,MD,20,aux,,,TRUE
1993,265,20,have,have,VERB,VB,20,ROOT,,,TRUE
1993,265,21,a,a,DET,DT,30,det,,beg,TRUE
1993,265,22,$,$,SYM,$,25,quantmod,MONEY_B,mid,FALSE
1993,265,23,650,650,NUM,CD,25,compound,MONEY_I,mid,FALSE
1993,265,24,-,-,PUNCT,HYPH,25,punct,MONEY_I,mid,FALSE
1993,265,25,billion,billion,NUM,CD,30,nummod,MONEY_I,mid,FALSE
1993,265,26,-,-,PUNCT,HYPH,25,punct,,mid,FALSE
1993,265,27,a,a,DET,DT,29,det,,mid,FALSE
1993,265,28,-,-,PUNCT,HYPH,29,punct,,mid,FALSE
1993,265,29,year,year,NOUN,NN,25,npadvmod,,mid,TRUE
1993,265,30,deficit,deficit,NOUN,NN,20,dobj,,end_root,FALSE
1993,265,31,.,.,PUNCT,.,20,punct,,,TRUE
1993,266,1,If,if,SCONJ,IN,4,mark,,,TRUE
1993,266,2,we,we,PRON,PRP,4,nsubj,,beg_root,TRUE
1993,266,3,just,just,ADV,RB,4,advmod,,,TRUE
1993,266,4,keep,keep,VERB,VBP,25,advcl,,,TRUE
1993,266,5,on,on,ADP,RP,4,prt,,,TRUE
1993,266,6,doing,do,VERB,VBG,4,xcomp,,,TRUE
1993,266,7,what,what,PRON,WP,10,dobj,,beg_root,TRUE
1993,266,8,we,we,PRON,PRP,10,nsubj,,beg_root,FALSE
1993,266,9,'re,be,AUX,VBP,10,aux,,,TRUE
1993,266,10,doing,do,VERB,VBG,6,ccomp,,,FALSE
1993,266,11,",",",",PUNCT,",",4,punct,,,TRUE
1993,266,12,by,by,ADP,IN,4,prep,,,TRUE
1993,266,13,the,the,DET,DT,14,det,DATE_B,beg,TRUE
1993,266,14,end,end,NOUN,NN,12,pobj,DATE_I,end_root,TRUE
1993,266,15,of,of,ADP,IN,14,prep,DATE_I,,TRUE
1993,266,16,the,the,DET,DT,17,det,DATE_I,beg,TRUE
1993,266,17,decade,decade,NOUN,NN,15,pobj,DATE_I,end_root,TRUE
1993,266,18,20,20,NUM,CD,19,nummod,PERCENT_B,beg,TRUE
1993,266,19,percent,percent,NOUN,NN,25,nsubj,PERCENT_I,end_root,TRUE
1993,266,20,of,of,ADP,IN,19,prep,,,TRUE
1993,266,21,our,our,PRON,PRP$,23,poss,,beg,TRUE
1993,266,22,national,national,ADJ,JJ,23,amod,,mid,TRUE
1993,266,23,income,income,NOUN,NN,20,pobj,,end_root,TRUE
1993,266,24,will,will,AUX,MD,25,aux,,,TRUE
1993,266,25,go,go,VERB,VB,25,ROOT,,,TRUE
1993,266,26,to,to,ADP,IN,25,prep,,,TRUE
1993,266,27,health,health,NOUN,NN,28,compound,,beg,TRUE
1993,266,28,care,care,NOUN,NN,26,pobj,,end_root,TRUE
1993,266,29,every,every,DET,DT,30,det,DATE_B,,TRUE
1993,266,30,year,year,NOUN,NN,25,npadvmod,DATE_I,,FALSE
1993,266,31,",",",",PUNCT,",",25,punct,,,TRUE
1993,266,32,twice,twice,ADV,RB,34,advmod,,,TRUE
1993,266,33,as,as,ADV,RB,34,advmod,,,TRUE
1993,266,34,much,much,ADV,RB,25,advmod,,,TRUE
1993,266,35,as,as,ADP,IN,34,prep,,,TRUE
1993,266,36,any,any,DET,DT,38,det,,beg,TRUE
1993,266,37,other,other,ADJ,JJ,38,amod,,mid,TRUE
1993,266,38,country,country,NOUN,NN,35,pobj,,end_root,TRUE
1993,266,39,on,on,ADP,IN,38,prep,,,TRUE
1993,266,40,the,the,DET,DT,41,det,,beg,TRUE
1993,266,41,face,face,NOUN,NN,39,pobj,,end_root,TRUE
1993,266,42,of,of,ADP,IN,41,prep,,,TRUE
1993,266,43,the,the,DET,DT,44,det,,beg,TRUE
1993,266,44,globe,globe,NOUN,NN,42,pobj,,end_root,FALSE
1993,266,45,.,.,PUNCT,.,25,punct,,,TRUE
1993,267,1,If,if,SCONJ,IN,4,mark,,,TRUE
1993,267,2,we,we,PRON,PRP,4,nsubj,,beg_root,TRUE
1993,267,3,just,just,ADV,RB,4,advmod,,,TRUE
1993,267,4,keep,keep,VERB,VBP,19,advcl,,,TRUE
1993,267,5,on,on,ADP,RP,4,prt,,,TRUE
1993,267,6,doing,do,VERB,VBG,4,xcomp,,,TRUE
1993,267,7,what,what,PRON,WP,10,dobj,,beg_root,TRUE
1993,267,8,we,we,PRON,PRP,10,nsubj,,beg_root,FALSE
1993,267,9,'re,be,AUX,VBP,10,aux,,,TRUE
1993,267,10,doing,do,VERB,VBG,6,ccomp,,,FALSE
1993,267,11,",",",",PUNCT,",",4,punct,,,TRUE
1993,267,12,over,over,ADP,IN,13,quantmod,MONEY_B,beg,TRUE
1993,267,13,20,20,NUM,CD,14,nummod,MONEY_I,mid,TRUE
1993,267,14,cents,cent,NOUN,NNS,19,nsubj,MONEY_I,end_root,TRUE
1993,267,15,on,on,ADP,IN,14,prep,,,TRUE
1993,267,16,the,the,DET,DT,17,det,,beg,TRUE
1993,267,17,dollar,dollar,NOUN,NN,15,pobj,,end_root,TRUE
1993,267,18,will,will,AUX,MD,19,aux,,,TRUE
1993,267,19,have,have,VERB,VB,19,ROOT,,,TRUE
1993,267,20,to,to,PART,TO,21,aux,,,TRUE
1993,267,21,go,go,VERB,VB,19,xcomp,,,TRUE
1993,267,22,to,to,PART,TO,23,aux,,,TRUE
1993,267,23,service,service,VERB,VB,21,advcl,,,TRUE
1993,267,24,the,the,DET,DT,25,det,,beg,TRUE
1993,267,25,debt,debt,NOUN,NN,23,dobj,,end_root,FALSE
1993,267,26,.,.,PUNCT,.,19,punct,,,TRUE
1993,268,1,"

","

",SPACE,_SP,21,dep,,,FALSE
1993,268,2,Unless,unless,SCONJ,IN,4,mark,,,TRUE
1993,268,3,we,we,PRON,PRP,4,nsubj,,beg_root,TRUE
1993,268,4,have,have,VERB,VBP,21,advcl,,,TRUE
1993,268,5,the,the,DET,DT,6,det,,beg,TRUE
1993,268,6,courage,courage,NOUN,NN,4,dobj,,end_root,TRUE
1993,268,7,now,now,ADV,RB,4,advmod,,,TRUE
1993,268,8,to,to,PART,TO,9,aux,,,TRUE
1993,268,9,start,start,VERB,VB,4,xcomp,,,TRUE
1993,268,10,building,build,VERB,VBG,9,xcomp,,,TRUE
1993,268,11,our,our,PRON,PRP$,12,poss,,beg,TRUE
1993,268,12,future,future,NOUN,NN,10,dobj,,end_root,TRUE
1993,268,13,and,and,CCONJ,CC,10,cc,,,TRUE
1993,268,14,stop,stop,VERB,VB,10,conj,,,TRUE
1993,268,15,borrowing,borrow,VERB,VBG,14,xcomp,,,TRUE
1993,268,16,from,from,ADP,IN,15,prep,,,TRUE
1993,268,17,it,it,PRON,PRP,16,pobj,,beg_root,FALSE
1993,268,18,",",",",PUNCT,",",21,punct,,,TRUE
1993,268,19,we,we,PRON,PRP,21,nsubj,,beg_root,FALSE
1993,268,20,'re,be,AUX,VBP,21,aux,,,TRUE
1993,268,21,condemning,condemn,VERB,VBG,21,ROOT,,,TRUE
1993,268,22,ourselves,ourselves,PRON,PRP,21,dobj,,beg_root,TRUE
1993,268,23,to,to,ADP,IN,21,prep,,,TRUE
1993,268,24,years,year,NOUN,NNS,23,pobj,DATE_B,beg_root,TRUE
1993,268,25,of,of,ADP,IN,24,prep,,,TRUE
1993,268,26,stagnation,stagnation,NOUN,NN,25,pobj,,beg_root,TRUE
1993,268,27,interrupted,interrupt,VERB,VBN,26,acl,,,TRUE
1993,268,28,by,by,ADP,IN,27,agent,,,TRUE
1993,268,29,occasional,occasional,ADJ,JJ,30,amod,,beg,TRUE
1993,268,30,recessions,recession,NOUN,NNS,28,pobj,,end_root,FALSE
1993,268,31,",",",",PUNCT,",",21,punct,,,TRUE
1993,268,32,to,to,PART,TO,33,aux,,,TRUE
1993,268,33,slow,slow,VERB,VB,21,advcl,,,TRUE
1993,268,34,growth,growth,NOUN,NN,33,dobj,,beg_root,TRUE
1993,268,35,in,in,ADP,IN,34,prep,,,TRUE
1993,268,36,jobs,job,NOUN,NNS,35,pobj,,beg_root,FALSE
1993,268,37,",",",",PUNCT,",",33,punct,,,TRUE
1993,268,38,to,to,ADP,IN,33,prep,,,TRUE
1993,268,39,no,no,PRON,DT,40,neg,,beg,TRUE
1993,268,40,more,more,ADJ,JJR,41,amod,,mid,TRUE
1993,268,41,growth,growth,NOUN,NN,38,pobj,,end_root,TRUE
1993,268,42,in,in,ADP,IN,41,prep,,,TRUE
1993,268,43,income,income,NOUN,NN,42,pobj,,beg_root,FALSE
1993,268,44,",",",",PUNCT,",",33,punct,,,TRUE
1993,268,45,to,to,ADP,IN,33,prep,,,TRUE
1993,268,46,more,more,ADJ,JJR,47,amod,,beg,TRUE
1993,268,47,debt,debt,NOUN,NN,45,pobj,,end_root,FALSE
1993,268,48,",",",",PUNCT,",",45,punct,,,TRUE
1993,268,49,to,to,ADP,IN,33,prep,,,TRUE
1993,268,50,more,more,ADV,RBR,51,advmod,,beg,TRUE
1993,268,51,disappointment,disappointment,NOUN,NN,49,pobj,,end_root,FALSE
1993,268,52,.,.,PUNCT,.,21,punct,,,TRUE
1993,269,1,Worse,bad,ADJ,JJR,31,advmod,,,FALSE
1993,269,2,",",",",PUNCT,",",1,punct,,,TRUE
1993,269,3,unless,unless,SCONJ,IN,5,mark,,,TRUE
1993,269,4,we,we,PRON,PRP,5,nsubj,,beg_root,TRUE
1993,269,5,change,change,VERB,VBP,31,advcl,,,FALSE
1993,269,6,",",",",PUNCT,",",5,punct,,,TRUE
1993,269,7,unless,unless,SCONJ,IN,9,mark,,,TRUE
1993,269,8,we,we,PRON,PRP,9,nsubj,,beg_root,TRUE
1993,269,9,increase,increase,VERB,VBP,31,advcl,,,TRUE
1993,269,10,investment,investment,NOUN,NN,9,dobj,,beg_root,TRUE
1993,269,11,and,and,CCONJ,CC,9,cc,,,TRUE
1993,269,12,reduce,reduce,VERB,VB,9,conj,,,TRUE
1993,269,13,the,the,DET,DT,14,det,,beg,TRUE
1993,269,14,debt,debt,NOUN,NN,12,dobj,,end_root,TRUE
1993,269,15,to,to,PART,TO,16,aux,,,TRUE
1993,269,16,raise,raise,VERB,VB,12,advcl,,,TRUE
1993,269,17,productivity,productivity,NOUN,NN,16,dobj,,beg_root,TRUE
1993,269,18,so,so,SCONJ,IN,22,mark,,,TRUE
1993,269,19,that,that,SCONJ,IN,22,mark,,,TRUE
1993,269,20,we,we,PRON,PRP,22,nsubj,,beg_root,TRUE
1993,269,21,can,can,AUX,MD,22,aux,,,TRUE
1993,269,22,generate,generate,VERB,VB,16,advcl,,,TRUE
